,StockV11b,CryptoV3_90d,CryptoV3_45d,HybridV4_Best
2018-04-04,1.8947467756218792,309.4549322305969,300.803648757617,4.381797565127933
2018-04-05,1.9103373675863422,307.86421885811853,299.2574061977716,4.4090655806023875
2018-04-06,1.8720640031792841,309.30809715006046,300.6609186751698,4.33708254330889
2018-04-09,1.8802710707546448,310.36041522723843,301.6838175993752,4.355457449993424
2018-04-10,1.9218973086691005,311.0945906299208,302.3974680116116,4.4389624313576475
2018-04-11,1.9155858430132533,313.51736945877246,304.75251437199154,4.431757140779541
2018-04-12,1.9342781543569068,309.8709649587836,301.20805065788437,4.460783893495377
2018-04-13,1.9288392154260317,311.90218357287137,303.1824834650716,4.454508317265982
2018-04-16,1.9438306281790878,312.3426888144807,303.61067371241336,4.4848802990197525
2018-04-17,1.9936812369275918,312.6363589755536,303.8961338773079,4.583277458574521
2018-04-18,1.9987741810754598,312.881084109781,304.1340173480533,4.593767564343556
2018-04-19,1.982566547528415,312.2692712742124,303.5393086711897,4.5607577557776855
2018-04-20,1.9701812596554669,309.8954374722062,301.2318390049589,4.531339428943514
2018-04-23,1.9522641576348914,307.4237136165091,298.8292159504299,4.4908908035550805
2018-04-24,1.9195508449508296,308.9165369352964,300.2803051219771,4.4301976531557905
2018-04-25,1.9069969007013252,306.9097908346314,298.3296606618644,4.4012531872648015
2018-04-26,1.9400568047111693,305.83300024403064,297.28297339058446,4.463792433005765
2018-04-27,1.9426327210732344,307.13004345543607,298.5437557855353,4.471669878468745
2018-04-30,1.933957306923607,304.9030447339664,296.37901620175177,4.449832113882903
2018-05-01,1.8881195010614078,302.7494635527649,293.4027847342142,4.355469857846461
2018-05-02,1.8723397409866682,302.60262847222845,293.2604828420143,4.324212670060746
2018-05-03,1.8920059495317492,304.1443968178613,294.75465271011353,4.366124102156203
2018-05-04,1.9186840292441456,304.78068216685267,295.3712942429799,4.4198237831705836
2018-05-07,1.9355038765830899,304.8540997071209,295.4424451890799,4.452917331967032
2018-05-08,1.9423790633294318,304.9030447339664,295.48987915314655,4.466469360536107
2018-05-09,2.0013274480674137,304.26675938497505,294.8732376202802,4.580289468037833
2018-05-10,2.022525868351979,306.3469230259083,296.8891810931125,4.6262245019686565
2018-05-11,2.034559586886647,305.9064177842989,296.4622754165127,4.648623201307238
2018-05-14,2.0206689852550332,304.65831959973895,295.2527093328133,4.618801227641289
2018-05-15,2.0076245672854154,299.7393444017675,290.4855959441158,4.582270889526605
2018-05-16,2.0160981736169434,299.27436664673536,290.0349732854827,4.597644017349813
2018-05-17,2.037971475422425,299.4456742406946,290.20099215971595,4.640437907037535
2018-05-18,2.0420120178698773,299.56803680780826,290.31957706988254,4.648542569427061
2018-05-21,2.0550443324319434,299.7393444017675,290.4855959441158,4.674158632884656
2018-05-22,2.044030484300915,299.56803680780826,290.31957706988254,4.652464758215835
2018-05-23,2.0528022896819746,299.88617948230393,290.62789783631575,4.67017675079571
2018-05-24,2.083611972943784,302.455793391692,293.1181809498144,4.735758186285471
2018-05-25,2.091084978079425,301.5258378816277,292.2169356325482,4.748011373332147
2018-05-29,2.0914992903855083,301.4768928547822,292.1695016684816,4.7486953914092584
2018-05-30,2.1163000002928456,301.9173980963916,292.5964073450814,4.797599148573958
2018-05-31,2.1000090817504775,301.2566402339775,291.9560488301817,4.764632749965234
2018-06-01,2.152145274580637,299.76381691519015,290.5093129261491,4.861637601109784
2018-06-04,2.16631479062378,299.47014675411725,290.22470914174926,4.88813044814418
2018-06-05,2.1604673075683083,300.6448273984089,291.3631242793486,4.879791269753895
2018-06-06,2.1603562278935384,300.8161349923681,291.5291431535819,4.8799950870763364
2018-06-07,2.1366067505557584,300.6692999118317,291.38684126138196,4.834037555599653
2018-06-08,2.1434958301755493,301.03638761317285,291.7425959918818,4.8481713031256675
2018-06-11,2.149908842658227,301.5747829084732,292.2643695966148,4.861801166780117
2018-06-12,2.179636368542342,300.57140985814067,291.2919733332486,4.916516724662054
2018-06-13,2.1877443983537574,301.4768928547822,292.16950166848153,4.934284013086153
2018-06-14,2.1980129899310863,301.9418706098143,292.62012432711464,4.955111554377886
2018-06-15,2.1966240823979097,296.9494778715746,287.78185999231715,4.94016073847642
2018-06-18,2.21018284054437,296.38661006285145,287.23636940555076,4.96467548143832
2018-06-19,2.216839100366685,295.62796214674637,286.5011429625178,4.975478315752812
2018-06-20,2.2336306315441337,294.3064464219182,285.2204259327185,5.00417601482155
2018-06-21,2.2137667078249654,293.79252364004054,284.72236931001873,4.965037972445081
2018-06-22,2.2036749204669674,294.5022265293001,285.410161788985,4.947598259761052
2018-06-25,2.158172661653848,293.40096342527664,284.3428975974856,4.857987304421971
2018-06-26,2.1778118459602784,291.85919507964377,282.8487277293864,4.8917343035135685
2018-06-27,2.1545805346347016,290.19506416689717,281.2359729511206,4.843196288103294
2018-06-28,2.173303859021463,289.31405368367837,280.382161597921,4.876765057635233
2018-06-29,2.1693611733535274,290.36637176085634,281.40199182535383,4.871905706301879
2018-07-02,2.1743200356431243,286.59178023555916,277.7439319504984,4.871871953674449
2018-07-03,2.164076370509564,289.4952726455738,280.5577858498777,4.859766048131082
2018-07-05,2.1952607800344413,290.4712364808728,281.5036190933665,4.921748554567773
2018-07-06,2.2309855010669035,290.00765365910576,281.05434830270934,4.988650551173791
2018-07-09,2.241434149853204,290.71522743969757,281.7400774042388,5.01033564801493
2018-07-10,2.240523590133568,290.1784473302831,281.2198691203199,5.007217888360186
2018-07-11,2.2350803310674325,287.0309639614437,278.16955691006837,4.988731003560936
2018-07-12,2.2550762612758555,288.22651965968504,279.3282026333422,5.029784420156592
2018-07-13,2.248711443173965,286.9577666737963,278.0986194168067,5.014396479981174
2018-07-16,2.255107747798632,286.81137209850147,277.9567444302834,5.026136397015158
2018-07-17,2.2629118798127292,283.71268692142706,274.9537238822063,5.032775737344323
2018-07-18,2.25560543339614,283.7858842090745,275.02466137546793,5.019158234011152
2018-07-19,2.255064269858506,282.5659294149507,273.84236982110684,5.014898173373997
2018-07-20,2.262209688101015,284.39586160613635,275.6158071526484,5.033276455476891
2018-07-23,2.254264855361434,283.0295122367177,274.291640611764,5.0146239333697675
2018-07-24,2.2277360295063553,283.12710862024767,274.38622393611297,4.964721825660397
2018-07-25,2.2621757348576144,284.6886507567261,275.8995571256951,5.0340684824225885
2018-07-26,2.284228332905595,282.46833303142074,273.74778649675795,5.069892299345329
2018-07-27,2.249726747686976,282.6147276067156,273.88966148328126,5.005195996379057
2018-07-30,2.211018249723517,282.175543880831,273.4640365237113,4.930828360248075
2018-07-31,2.20776215420939,283.0051131408352,274.2679947806768,4.9268305336242015
2018-08-01,2.1990144324219623,280.0883964208523,271.44132484084827,4.90262080903752
2018-08-02,2.2410174215506355,278.5801907079729,269.97968143802274,4.978258387099686
2018-08-03,2.2351042306868605,279.55322665176607,270.9226771817811,4.969701258307769
2018-08-06,2.2499164739748894,278.1179986346712,269.53175845973755,4.993868557663806
2018-08-07,2.2553252381034037,278.7504719981368,270.1447056931805,5.0057764600407015
2018-08-08,2.235210865256187,279.5289007531713,270.8991022881872,4.969925408014029
2018-08-09,2.232382223137966,279.1153604770592,270.4983290970899,4.963476525998271
2018-08-10,2.2380926361496187,278.99373098408506,270.3804546291201,4.973944135355475
2018-08-13,2.2376025349626913,274.7853505271798,266.30199803736514,4.961764162949574
2018-08-14,2.2617786358446104,275.0529354117229,266.5613218668987,5.008056755957942
2018-08-15,2.228980605050204,270.4796664758952,262.12924187123434,4.933837994473298
2018-08-16,2.241132170376511,270.2607333885418,261.9170678288887,4.956101775842455
2018-08-17,2.257222318150876,272.76630094380914,264.3452818690666,4.993238793380156
2018-08-20,2.26739096148578,274.1285512651195,265.66547591032827,5.016099471097024
2018-08-21,2.277052034213521,274.9313059187488,266.4434473989289,5.03646986667773
2018-08-22,2.2809289895886775,275.53945338361956,267.0328197387779,5.045429882907492
2018-08-23,2.290417062500084,272.93658223397296,264.51030612422426,5.05612019625018
2018-08-24,2.314855882036085,277.70445835855924,269.13098526864025,5.115225465938327
2018-08-27,2.333713733815353,278.75047199813685,270.1447056931805,5.153535828504844
2018-08-28,2.3443430066877267,276.5368152260075,267.99939037613024,5.1673486324893085
2018-08-29,2.361723219603615,277.80176195293853,269.22528484301614,5.203456855539864
2018-08-30,2.355875492846124,276.43951163162814,267.9050908017544,5.188678061495327
2018-08-31,2.3724522936270045,276.1232749498954,267.59861718503294,5.2188207323528815
2018-09-04,2.4337863343161588,274.7123728313954,265.4325795365135,5.329502790942961
2018-09-05,2.375980841795395,275.66108287659364,266.3492421241274,5.224668533605915
2018-09-06,2.385936085817504,276.1962526456799,266.86633384021735,5.24479745386422
2018-09-07,2.389911802195416,275.44214978924026,266.13770460390884,5.250078014415015
2018-09-10,2.440559818394766,275.2475426004816,265.9496712526034,5.344094198911043
2018-09-11,2.4636600284823627,275.41782389064537,266.1142004349956,5.387585269196648
2018-09-12,2.48666689958906,277.7287842571541,268.3470964817475,5.437131282951547
2018-09-13,2.5023764895816694,276.73142241476614,267.3834255563072,5.463399310140112
2018-09-14,2.543219260534063,274.9313059187488,265.64411705673206,5.5338641352651265
2018-09-17,2.496217340525646,276.36653393584373,267.03086302260954,5.451265504061878
2018-09-18,2.530163394938224,275.95299365973165,266.6312921510855,5.513053942216218
2018-09-19,2.4789189067598496,277.0233331979041,267.66547558326533,5.4213519504614105
2018-09-20,2.488952935612685,277.97204324310235,268.5821381708792,5.442789499119125
2018-09-21,2.4900204826932506,276.0746231527057,266.74881299565135,5.43920099302624
2018-09-24,2.5340811874572884,276.02597135551605,266.701804657825,5.520866489664503
2018-09-25,2.591895545417544,276.463837530223,267.1248796982622,5.62924365007307
2018-09-26,2.5875683962023577,275.0042836145332,265.71462956347153,5.616797542764825
2018-09-27,2.6239979386019407,272.5716937550504,263.36421267215377,5.676560436112918
2018-09-28,2.616454303557236,274.2988325552832,265.0330086649894,5.66808439385336
2018-10-01,2.576858144973298,273.8366404819814,263.7926701672721,5.593740440902346
2018-10-02,2.537788642704557,276.99900729930914,266.8390455001091,5.531341294512285
2018-10-03,2.537046752011067,275.90434186254186,265.78453096181937,5.526687953612121
2018-10-04,2.507062498826032,276.05029725411083,265.925132900258,5.47160660730945
2018-10-05,2.497762282692008,276.8287260091453,266.675009905264,5.456668115752064
2018-10-08,2.4722606094208524,273.763662786197,263.72236919805283,5.400250831719735
2018-10-09,2.45755077747706,273.909618177766,263.86297113649147,5.373371150008079
2018-10-10,2.36067329882612,274.5907433384212,264.5191135158717,5.195328342880718
2018-10-11,2.350374612257998,281.6452539309214,271.31487387373875,5.196083926124983
2018-10-12,2.40008962248672,280.30732950820584,270.0260227713847,5.285802632106429
2018-10-15,2.3953445214796125,282.1804237000076,271.8304143146804,5.282218061284306
2018-10-16,2.461987755091132,281.693905728111,271.3617411865516,5.405769482574347
2018-10-17,2.463379741082348,281.6695798295162,271.3383075301452,5.40829737756343
2018-10-18,2.4321806517992486,281.9858165112489,271.64294506342884,5.350985788310957
2018-10-19,2.3840700548673075,282.20474959860235,271.8538479710868,5.261638978921406
2018-10-22,2.4095055980378106,281.47497264075747,271.1508382788936,5.30731377608749
2018-10-23,2.3942119791458243,283.1291337452058,272.7443269145314,5.283358644187994
2018-10-24,2.321086972065297,283.7859330072662,273.37703563750523,5.148035548150357
2018-10-25,2.327004058609104,283.15345964380066,272.76776057093787,5.157469725027051
2018-10-26,2.266928548321192,284.0535178918093,273.63480585797606,5.046752410860376
2018-10-29,2.2384976398680676,282.9345265564472,272.5568576632799,4.9899700660698105
2018-10-30,2.2776402495263963,281.69390572811096,271.36174118655157,5.06085491648338
2018-10-31,2.331807938424621,280.1127223194472,269.83855352013313,5.15889910036838
2018-11-01,2.3421202565942587,283.7129553114818,273.3067346682859,5.1882377996011435
2018-11-02,2.3371738791170897,283.76160710867146,273.35360198109885,5.179057668749297
2018-11-05,2.339654525371506,283.08048194801626,272.6974596017186,5.18186537894042
2018-11-06,2.3357123506502555,282.2777272943869,271.92414894030617,5.172239725339992
2018-11-07,2.3412477037265513,282.2534013957921,271.90071528389973,5.182591806102467
2018-11-08,2.341507534241063,281.6452539309214,271.3148738737388,5.1814057197098595
2018-11-09,2.333266037471949,278.48288711359373,268.2684985409019,5.1571774284224805
2018-11-12,2.327960935355343,276.4881634288178,266.3469387155739,5.141669527035595
2018-11-13,2.3263270003937437,276.5854670231971,266.44067334119967,5.138873467744599
2018-11-14,2.33338426573341,278.8721014911109,268.64343704340484,5.158497331626631
2018-11-15,2.3359045166972345,279.18833817284366,268.9480745766885,5.164110648921423
2018-11-16,2.3478784328048925,281.2560395534041,270.9399353712358,5.192348226959077
2018-11-19,2.3484219423564157,281.37766904637823,271.057103653268,5.19370672112318
2018-11-20,2.341310313244677,281.37766904637823,271.057103653268,5.180338016819173
2018-11-21,2.3412780691082133,281.83986111968,271.5023431249903,5.181553762038918
2018-11-23,2.341854897068211,281.62092803232656,271.29144021733237,5.182035113905691
2018-11-26,2.3422000224326305,281.30469135059377,270.98680268404866,5.18181140200026
2018-11-27,2.3392770344265332,279.62620434755064,269.3698803920044,5.171676862647611
2018-11-28,2.3482113551602186,280.6722179871282,270.3775276174812,5.191367967704021
2018-11-29,2.354676427724135,281.547950336542,271.22113924811293,5.205946525138344
2018-11-30,2.357403311826657,281.06143236464544,270.7524661199842,5.209721665545625
2018-12-03,2.362537823377392,283.17778554239544,271.9728206446622,5.225250858000647
2018-12-04,2.360319355029031,284.9049243426283,273.63161888070476,5.225860663308702
2018-12-06,2.3610933890861148,284.953576139818,273.6783455915792,5.227451208805229
2018-12-07,2.3613951560741904,287.2645365063267,275.897864358115,5.23437826131082
2018-12-10,2.3596736721356844,286.26717466393876,274.93996678518903,5.228408720377944
2018-12-11,2.3601282586570647,285.92661208361113,274.612879809068,5.228331866977776
2018-12-12,2.36078667289778,286.5347595484819,275.1969636949985,5.231239698701664
2018-12-13,2.3625689572631794,285.90228618501635,274.5895164536308,5.232864588880156
2018-12-14,2.348892802724371,284.75896895105944,273.4914387480815,5.203978001884964
2018-12-17,2.3404981050691527,286.7293667372405,275.38387053849624,5.193570659982182
2018-12-18,2.339985286301749,287.4104918978957,276.03804449073834,5.1944540037075955
2018-12-19,2.330093195952039,285.6590271990681,274.3558828992586,5.1710405449372745
2018-12-20,2.3365090487158136,290.06201484473195,278.5846502333951,5.195098651806703
2018-12-21,2.32797294441174,288.7970681178009,277.36975575065975,5.1755676924181415
2018-12-24,2.3204514122316824,291.9594349351286,280.4069919574982,5.169855027089987
2018-12-26,2.339556919060182,291.08370258571483,279.5659111617583,5.203710213964591
2018-12-27,2.3546750383437787,293.2973593578442,281.6919765065452,5.23822848781808
2018-12-28,2.360261890088167,294.48932838899077,282.8367809229689,5.2519860057789325
2018-12-31,2.3688343341068796,294.9515204622925,283.28068467627605,5.269436310517051
2019-01-02,2.355857885052195,295.14612765105113,283.4675915197738,5.245421793525602
2019-01-03,2.3517756215302796,297.82197649648225,286.0375606178679,5.244829247451664
2019-01-04,2.3551726698447393,295.41371253559424,283.7245884295832,5.244907153611635
2019-01-07,2.356047026375351,296.435400276577,284.70584935794636,5.249283172274626
2019-01-08,2.363404643039803,295.6326456229477,283.93485862851816,5.261084775328976
2019-01-09,2.3655868267361138,297.5300657133443,285.7572003526212,5.270278778887878
2019-01-10,2.3528770946606286,295.77860101451665,284.0750387611415,5.241556556130085
2019-01-11,2.3531472453871487,296.289444885008,284.56566922532306,5.243426019993333
2019-01-14,2.346795849473672,296.994895944258,285.2432065330024,5.23326898999654
2019-01-15,2.3544067505291517,296.4840520737666,284.7525760688208,5.246344999720224
2019-01-16,2.3552842563055436,297.43276211896483,285.6637469308723,5.25052519268963
2019-01-17,2.363677126791443,297.0435477414476,285.2899332438768,5.265397942413039
2019-01-18,2.354648793036452,294.3920247946113,282.74332750122,5.24125278405941
2019-01-22,2.366582823292532,295.43803843418897,283.74795178502046,5.266625750012616
2019-01-23,2.378352800132368,295.0244981580769,283.35077474258776,5.287784060929154
2019-01-24,2.3732015752457287,294.5623060847752,282.9068709892806,5.276806670219555
2019-01-25,2.3917140140081647,298.86799013605975,287.0421849016683,5.32336451206761
2019-01-28,2.3949909251954042,299.91400377563735,288.0468091854687,5.332358768962154
2019-01-29,2.4017973011285507,301.5924907786805,289.65888071063677,5.349716222360467
2019-01-30,2.419463413574057,303.31962957891324,291.3176789466793,5.38775845915836
2019-01-31,2.437658129529123,303.4655849704822,291.4578590793026,5.422586558806946
2019-02-01,2.433121714383797,302.85743750561153,290.00115386779197,5.412378930212268
2019-02-04,2.4486601499687377,301.54383898149075,288.74331753776295,5.4382375413194195
2019-02-05,2.4889691176071045,302.32226773652525,289.48870202963195,5.5164373180513495
2019-02-06,2.429277136296332,300.27889225455965,287.53206773847575,5.398390744068153
2019-02-07,2.469201050589147,301.00866921240447,288.23086569960293,5.475770522847157
2019-02-08,2.5023416817068975,302.1519864463614,289.3256491720356,5.541359870556518
2019-02-11,2.541948204822506,300.66810663207684,287.90475998441025,5.611829125483087
2019-02-12,2.548213116398292,301.30057999554236,288.5103848840538,5.62535617406521
2019-02-13,2.5509417900124607,300.1086109643958,287.3690148808794,5.627138195567971
2019-02-14,2.564446905537704,301.7870979674389,288.97625019147193,5.657181390459401
2019-02-15,2.571002328483267,303.5872144634562,290.69995182891904,5.67453512966091
2019-02-19,2.579671351425295,308.20913519647354,295.12567224939136,5.703757411597237
2019-02-20,2.5165680630392626,307.6739654273873,294.6132204112314,5.58367649507502
2019-02-21,2.5236350097337983,304.19536192832686,291.2822834631917,5.587534942635771
2019-02-22,2.7014764579025834,305.29002736509415,292.3304804048825,5.925243227509132
2019-02-25,2.6985665985522864,304.97379068336136,292.02766795506074,5.918897619952299
2019-02-26,2.687681346193913,305.48463455385274,292.5168265278498,5.900090898893926
2019-02-27,2.7318000045433894,303.319629578913,290.44372590983903,5.976141886715857
2019-02-28,2.74324466848385,301.61681667727504,288.8131973338755,5.992390542008676
2019-03-01,2.7304499367345163,295.594599917545,283.89831834061414,5.950686851955156
2019-03-04,2.7165180734869407,294.8185064487756,283.15293384874514,5.92253489737187
2019-03-05,2.7142916022422856,295.2065531831603,283.52562609467964,5.919578186061978
2019-03-06,2.695782020912784,294.9397710532708,283.2694001755997,5.884463449741815
2019-03-07,2.6935400809052625,294.6972418442804,283.03646752189064,5.879577901162096
2019-03-08,2.713836964534173,297.92288032385324,286.13447181622126,5.9268904200593715
2019-03-11,2.731026954558718,296.4677050699106,284.73687589396684,5.954458822511961
2019-03-12,2.751421249989716,298.26242121643986,286.46057753141395,5.997661602048709
2019-03-13,2.76703087636896,300.34817241375765,288.463798353312,6.032875387148598
2019-03-14,2.763732931131064,296.8800047251944,285.13286140527225,6.016314152301148
2019-03-15,2.7540139276754934,298.23816829554085,286.4372842660431,6.002459121808476
2019-03-18,2.780476295656685,298.40793874183413,286.60033712363946,6.051995873710612
2019-03-19,2.773565282135201,299.2325380524016,287.3923081462503,6.041718263242988
2019-03-20,2.781531970927457,301.1727717243251,289.25576937592285,6.06234537981566
2019-03-21,2.801758968057732,299.96012567937294,288.0911061073775,6.096155960892622
2019-03-22,2.785071078456259,300.66346038544515,288.7666108031338,6.067436531673486
2019-03-25,2.796593963584492,302.9674878708543,290.97947101336996,6.0957486522216975
2019-03-26,2.7938955822236617,301.4638067751136,289.5352885603737,6.086211087750032
2019-03-27,2.7949791206399084,299.8873669166758,288.0212263112648,6.083443428250475
2019-03-28,2.800161007023445,295.6431057593431,283.9449048713561,6.0801156076042755
2019-03-29,2.812799943537647,295.90988788923255,284.201130790436,6.10426556078671
2019-04-01,2.806493497725311,294.39205278885515,283.08305405263246,6.087935721023991
2019-04-02,2.809050072492088,295.4821245715836,284.1312509943233,6.096031006028125
2019-04-03,2.809831712835264,295.0460958584922,283.711972217647,6.096123491619292
2019-04-04,2.795662057802789,295.79703419770516,284.4340634441451,6.072320092984713
2019-04-05,2.812832083674225,295.4821245715836,284.13125099432335,6.103050435156167
2019-04-08,2.826761055749552,296.7659868934638,285.36579405898146,6.132716716947541
2019-04-09,2.8123913658516257,298.3163112066775,286.8565630427195,6.111023332902415
2019-04-10,2.827401707025253,299.2368162676481,287.7417071268139,6.141575296756467
2019-04-11,2.8045324503928746,295.4094531194017,284.06137119821057,6.087567926127331
2019-04-12,2.800924712028501,295.1187673106741,283.7818520137597,6.080013024315008
2019-04-15,2.7957354669941425,294.5616195106129,283.24610691022883,6.068716555097645
2019-04-16,2.783755284874806,291.92122341467075,280.7071409848,6.038452102926084
2019-04-17,2.758732583589223,291.36407561460953,280.1713958812691,5.990586571644489
2019-04-18,2.7608651604847236,291.5820899711552,280.38103526960725,5.99519520007423
2019-04-22,2.75515694510622,291.5820899711552,280.38103526960725,5.984659160126029
2019-04-23,2.780903034212302,290.97649453630606,279.79870363533456,6.030330772664488
2019-04-24,2.785888830973908,291.8243281450948,280.6139679233163,6.042156264418347
2019-04-25,2.7751500111260152,292.0665663190344,280.84690057702534,6.023111392698251
2019-04-26,2.8005310506534165,294.00447171055157,282.7103618066979,6.075929409766775
2019-04-29,2.785642020168252,292.69638557127746,281.45252547666894,6.044417161427269
2019-04-30,2.8035457366469316,293.59266681485417,282.3143762953925,6.080214579001471
2019-05-01,2.844066557779876,291.654761423337,280.1143739676411,6.14889246999327
2019-05-02,2.8590466723248986,290.5404658232146,279.0441695488278,6.17289765164827
2019-05-03,2.886004609899316,292.2603568581861,280.6960068039526,6.2278524282980845
2019-05-06,2.879445769706715,292.6479379364896,281.068251819192,6.217060688833547
2019-05-07,2.8614840253020066,293.6168906322482,281.99886435729053,6.187184093742849
2019-05-08,2.8608820356250977,292.89017611042925,281.30090495371667,6.183780667780634
2019-05-09,2.823089435677784,293.5926668148542,281.9755990438381,6.116570196185976
2019-05-10,2.8182527980504792,294.1498146149154,282.5107012532447,6.10940400475719
2019-05-13,2.7854044531892015,297.153567971767,285.39560012134996,6.058234762098495
2019-05-14,2.822211686711902,296.6448678064937,284.90702853884824,6.124726238385413
2019-05-15,2.8488129752119944,296.475301084736,284.74417134468104,6.173271388273742
2019-05-16,2.859064203860684,294.34360515406706,282.6968237608644,6.185495320169036
2019-05-17,2.847839825176271,292.26035685818607,280.6960068039527,6.1582874934483085
2019-05-20,2.8398785745720936,292.2361330407921,280.6727414905002,6.143577550564863
2019-05-21,2.8550234458138886,291.5578661537611,280.02131271383126,6.169287479845872
2019-05-22,2.8605103804901746,291.2671803450335,279.74212895240174,6.1784428474207305
2019-05-23,2.8329193486011603,293.51999536267226,281.9058031034807,6.134955944640259
2019-05-24,2.8519547429453005,293.83490498879377,282.20825217836267,6.170982760175229
2019-05-28,2.8607690465983855,292.6963855712774,281.11478244609697,6.183607492267046
2019-05-29,2.8589715597732988,292.7932808408533,281.20784369990685,6.180612041747311
2019-05-30,2.8664556138028465,294.7796338671584,283.1155994030087,6.200653938113786
2019-05-31,2.8539123792515286,298.75233991976864,286.9311108092124,6.190125484317493
2019-06-03,2.795026641327537,303.0641794158944,291.0723366037506,6.094962124518331
2019-06-04,2.8645168617708703,303.1610746854702,291.16539785756044,6.224057928475915
2019-06-05,2.899073095301457,303.9362368420771,291.9098878880392,6.290266684673358
2019-06-06,2.925123923667252,304.92941335522966,292.8637657395901,6.341395141763602
2019-06-07,2.9534494966638425,306.64930439020117,294.5156029947149,6.398956354663866
2019-06-10,2.944816421885791,303.59710339856156,291.5841734997047,6.373503867371681
2019-06-11,2.912189190339167,303.23374613765213,291.2351937979178,6.312336452831625
2019-06-12,2.9264354510112733,304.80829426825983,292.7474391723278,6.343500641793885
2019-06-13,2.9437953083588124,306.6735282075951,294.53886830816737,6.381309018735845
2019-06-14,2.9286131618440048,306.57663293801926,294.44580705435754,6.353032606306333
2019-06-17,2.9478966762827827,306.3828423988675,294.25968454673784,6.387987157129957
2019-06-18,2.956709140685739,307.9331667120813,295.74866460769545,6.4090675763860565
2019-06-19,2.9622143468474187,309.79840065141656,297.540093743535,6.425034081145756
2019-06-20,2.97386280645006,317.5984698522733,305.0315246752278,6.4707750517018106
2019-06-21,2.938051629858444,319.70594196554816,307.05560694559193,6.410982955455649
2019-06-24,2.962613191459025,324.45381017476535,311.6156083822745,6.47081955148666
2019-06-25,2.907473084594823,325.0836294270084,312.2205065320385,6.37033412644953
2019-06-26,2.896609624830941,322.1040998875508,309.3588729773857,6.341344347002804
2019-06-27,2.9404218439389997,321.78919026142927,309.05642390250375,6.42194215763841
2019-06-28,2.9659149076966287,322.661247687612,309.8939751867924,6.471878475221264
2019-07-01,2.9826068003640613,316.41150279996907,303.89152431605726,6.484034704045577
2019-07-02,3.0144948078457787,323.16994785288523,310.3825467692941,6.563733692912458
2019-07-03,3.040338827785741,323.70287183555246,310.89438366524826,6.613188938146978
2019-07-05,3.074817908927738,320.09352304385163,307.4278519608314,6.665875748531172
2019-07-08,3.079275391019276,318.03449856536463,305.4503003173721,6.667657782169789
2019-07-09,3.093578154106314,319.148794165487,306.5205047361854,6.697486709922257
2019-07-10,3.0810062548866157,324.1873481834317,311.3596899342975,6.69021211421946
2019-07-11,3.0692097503376887,321.4500568179136,308.73070951416923,6.65996568019302
2019-07-12,3.1064527115697684,323.4606336616127,310.66173053072356,6.734906481402867
2019-07-15,3.1134876607171735,323.4606336616127,310.66173053072356,6.747870710913856
2019-07-16,3.124263372783278,320.72334229609464,308.0327501105954,6.759156211367614
2019-07-17,3.096969440662339,326.004134487979,313.1045884432321,6.72565843198778
2019-07-18,3.135097513940555,330.60665979283226,317.5249979991998,6.810283366766811
2019-07-19,3.1195937456201994,325.73767249664536,312.84866999525497,6.766612031801445
2019-07-22,3.1577520244483224,325.68922486185744,312.80213936835,6.836813797364922
2019-07-23,3.1244519467071394,323.84821473991616,311.03397554596296,6.769733886979653
2019-07-24,3.1159626607985964,325.4954343227058,312.61601686073044,6.759264278825618
2019-07-25,3.131949106705283,323.1941716702791,310.4058120827465,6.781572691729311
2019-07-26,3.125341570001633,323.7270956529463,310.9176489787006,6.771088902181837
2019-07-29,3.0736459722249005,325.88301540100923,312.9882618759697,6.682653650417418
2019-07-30,3.07649840194543,326.9730871837376,314.0352009813305,6.691278087260073
2019-07-31,3.2086169948147822,322.68547150500586,309.91724050024476,6.9223670054132365
2019-08-01,3.1977235797855776,330.43709307107457,317.36214080503254,6.927334084852369
2019-08-02,3.1633354902037834,329.1774545665884,316.1523445055045,6.860051351530657
2019-08-05,3.0936067002852874,333.77997987144175,320.5727540614723,6.745906268555782
2019-08-06,3.2576027140240593,336.49304741956587,323.17846916814807,7.058098880461709
2019-08-07,3.3734792446140838,341.6042728896925,328.08745030661754,7.2875851561375615
2019-08-08,3.420644006816481,343.324163924664,329.73928756174234,7.379693670333218
2019-08-09,3.456526828370214,342.18564450714763,328.64581782947664,7.441824354822163
2019-08-12,3.4009463428842146,345.4679717640299,331.79826780228524,7.350817918368635
2019-08-13,3.4414281840732377,343.4452830116338,329.85561412900466,7.418735106437282
2019-08-14,3.341974415681753,345.79499329884845,332.1123495338935,7.2441136896672536
2019-08-15,3.414516247750184,348.09625595127505,334.3225543118773,7.385001462080652
2019-08-16,3.4583455301860138,345.8676647510303,332.18214547425083,7.458485205399293
2019-08-19,3.4672480544865247,341.8222872462382,328.29683812768974,7.4617194670594635
2019-08-20,3.4710446611723356,344.48690715957434,330.85602260746055,7.477389400341444
2019-08-21,3.5159336905409844,343.3968353768459,329.8090835020997,7.556035925653299
2019-08-22,3.514450345168809,342.5247779506632,328.97153221781116,7.550447980423339
2019-08-23,3.475900258656557,349.23477536879136,335.41602404414306,7.502236881923843
2019-08-26,3.5013471935555742,349.28322300357934,335.462554671048,7.549078048867182
2019-08-27,3.489054399663929,352.6261098039465,338.6731679274877,7.5373872572321
