,StockV11b,CryptoV7_best,HybridV7_best
2017-04-05,1.3040815276460151,4.282073178789242,1.7980373854087373
2017-04-06,1.3040873904183443,4.174542257400242,1.789916634985294
2017-04-07,1.3058879558493963,4.083897848339081,1.7849473441713595
2017-04-10,1.3036109894102184,4.242989358807506,1.7949114190213407
2017-04-11,1.300319604214777,4.255799311920832,1.7921707362924404
2017-04-12,1.2916774816330827,4.515167827733392,1.802063886519342
2017-04-13,1.2820803461660848,4.843048546167457,1.8146397490042212
2017-04-17,1.297682726225731,4.65686955747057,1.8201914624460398
2017-04-18,1.2960180424867864,4.864843267619618,1.8329088000243383
2017-04-19,1.291524791770111,4.671778590271089,1.8146047549857187
2017-04-20,1.3043958685616956,4.844622259066228,1.8415180430369158
2017-04-21,1.299839857682302,4.74523803513566,1.8294437842942113
2017-04-24,1.3096856647851731,4.914351476150865,1.8525425935214994
2017-04-25,1.326585907966161,4.9461740508177785,1.8743042184703673
2017-04-26,1.3235934754961196,5.296030548404317,1.8947007505539621
2017-04-27,1.3292417487193302,6.363488194711404,1.9700713791171587
2017-04-28,1.3337217580334708,7.330857398734609,2.0294238232905655
2017-05-01,1.340592554612547,7.989188039183275,2.070801322814468
2017-05-02,1.3397477544097665,8.004063168370715,2.070425274752602
2017-05-03,1.3211127984355664,8.416474830969873,2.0660130418632323
2017-05-04,1.3345920477394484,10.084396334352416,2.1569953668341597
2017-05-05,1.3496509262471494,9.630676628561144,2.1594842594469514
2017-05-08,1.337275970402364,9.61432606602821,2.1425880648796216
2017-05-09,1.3432043212112874,9.414830023702343,2.142374254921188
2017-05-10,1.351084765123464,9.683419703305159,2.1636822283688977
2017-05-11,1.3504554040615264,9.828846065223251,2.168704746215524
2017-05-12,1.3473797604270576,9.262327339572535,2.1421544945449926
2017-05-15,1.353270040765569,9.913332970904957,2.176934761357555
2017-05-16,1.3575567096621448,9.643944956325083,2.171941061020009
2017-05-17,1.3141375553875114,9.65513100431398,2.1154325196877815
2017-05-18,1.3308150539381125,10.849194096875364,2.1845380415866775
2017-05-19,1.3356161914861246,14.494135290524767,2.3231073292392534
2017-05-22,1.3478571313726804,19.498324211372687,2.48493826703075
2017-05-23,1.3585018819673784,21.07714615443554,2.5372486361574733
2017-05-24,1.374128291401614,24.705356382488592,2.639797408090965
2017-05-25,1.3930003504826831,22.13325619348159,2.620056378331212
2017-05-26,1.3934324279539252,19.996174748805498,2.5751863560669657
2017-05-30,1.3945541296589554,28.66510297961834,2.777841605862514
2017-05-31,1.4024355098317138,29.06828350479619,2.797747620368632
2017-06-01,1.4133049438179646,28.264993711524724,2.8016115963180273
2017-06-02,1.423453174700808,28.751922086454748,2.8267950409347993
2017-06-05,1.4247057932941551,33.59033421662696,2.914460260395982
2017-06-06,1.4331439940106576,36.893181604930014,2.9801976190602337
2017-06-07,1.443152135473896,34.78069878189231,2.9665472578030987
2017-06-08,1.4503414599279525,35.79053302510186,2.9941692483274878
2017-06-09,1.3980159950780624,39.10064980515239,2.9554350631992903
2017-06-12,1.397037989407126,58.1731657957616,3.2132280878680515
2017-06-13,1.4097283882391904,57.38035986623104,3.229280087298134
2017-06-14,1.409715712861782,47.97024309228357,3.1339305864757203
2017-06-15,1.4064640126532393,47.96616089779695,3.1279549368223134
2017-06-16,1.3974055430211805,49.84696331357931,3.13351235639448
2017-06-19,1.4210526564735126,51.187344874040406,3.192160287290367
2017-06-20,1.4125711224620672,50.67931783147216,3.170834634960635
2017-06-21,1.4387960971415124,45.878335942233974,3.165037656149102
2017-06-22,1.4440701359534236,45.377963483671834,3.1683375672893415
2017-06-23,1.4429754049839498,46.31317743800087,3.1781216025915944
2017-06-26,1.4417995810747677,32.949442736140355,3.0109287371672004
2017-06-27,1.4039837819390624,38.56522152147494,3.038543175698119
2017-06-28,1.4294270031764438,43.34501304892162,3.151484174228736
2017-06-29,1.3961244782882571,39.46637908119524,3.0405169019284335
2017-06-30,1.3931059334594358,37.1306334869872,3.002735791479373
2017-07-03,1.3786414948128247,36.88717667580591,2.973626755849719
2017-07-05,1.384570536845269,35.790645424684485,2.968202067110806
2017-07-06,1.363419740580284,35.73325949122804,2.93016460114719
2017-07-07,1.3786929809624235,32.34194796350282,2.907024016967634
2017-07-10,1.3863336244585645,27.505446008779614,2.841984331603409
2017-07-11,1.399549060866351,25.586091127886874,2.8285025610180035
2017-07-12,1.4228683754267386,29.92620705050175,2.9535107366579734
2017-07-13,1.4234493075906829,27.51357699248645,2.9116397495223802
2017-07-14,1.4291060067243706,26.154047937342927,2.8952305766922004
2017-07-17,1.42934759751165,22.043630418186808,2.8137283750089463
2017-07-18,1.4423557297139349,22.197742251616027,2.8382669919304817
2017-07-19,1.449510405580031,22.19210401380764,2.8496819799695063
2017-07-20,1.4570532130566411,22.222174615452364,2.8625366984204104
2017-07-21,1.4532405694866313,20.98125088961544,2.8276218167688594
2017-07-24,1.4613843765280676,21.951207521461615,2.8641448986221927
2017-07-25,1.4610524569247163,19.6655552717842,2.8099306377974083
2017-07-26,1.4698137245230811,19.56177196637667,2.8210782861218067
2017-07-27,1.4537097921225155,19.798895238769518,2.8018882788373323
2017-07-28,1.4770903220164826,18.943221569640627,2.817043874886528
2017-07-31,1.4590387394146642,20.00167611475459,2.817146035231878
2017-08-01,1.46791029384484,21.570768733914527,2.8709720803920664
2017-08-02,1.4613048863861788,20.995722713283158,2.846602010349091
2017-08-03,1.4701266197794236,21.556155064266278,2.8743704203657345
2017-08-04,1.4697456624210388,21.371847352715324,2.869335931501266
2017-08-07,1.4882094603593825,25.485155265231505,2.998297683838547
2017-08-08,1.4854621525873033,27.33006293475221,3.032828187837351
2017-08-09,1.4825235661666996,27.167482005089944,3.0246609878619846
2017-08-10,1.4507777819588,27.498219447637876,2.9781791560893387
2017-08-11,1.4639760692172803,28.571468408838804,3.0213187205461414
2017-08-14,1.4808269657050035,28.78533486207652,3.0539062253322378
2017-08-15,1.481771168954015,27.69120120797864,3.034608678187516
2017-08-16,1.4944288393686738,29.012380127696485,3.08192629048295
2017-08-17,1.46887262741258,28.824245128694972,3.0351116834052756
2017-08-18,1.4716148286230473,28.08083264583345,3.025667682911687
2017-08-21,1.4674810441083035,29.95940541221798,3.055132801991793
2017-08-22,1.4935833693471403,29.49262542437149,3.0911253192259545
2017-08-23,1.4882921671873506,29.842745125813895,3.0887510483573783
2017-08-24,1.4913238778882696,30.594162187682603,3.107909436043071
2017-08-25,1.4898861105749728,30.9869536200301,3.1126347843426307
2017-08-28,1.4864654730374869,32.20546340272517,3.1288066481500545
2017-08-29,1.4894506702537411,34.11219374332371,3.1673025448781287
2017-08-30,1.500581988438967,34.84825402845328,3.199014189338247
2017-08-31,1.507652692943543,35.389082542214744,3.220311097437339
2017-09-01,1.4981033932473231,35.86183891165576,3.211329010000341
2017-09-05,1.4929857375868332,30.09969714175775,3.109456346078487
2017-09-06,1.4871650223793915,31.848093372745375,3.132026927015677
2017-09-07,1.504858208592984,31.64045334740422,3.158906626166684
2017-09-08,1.5058997155626637,29.21508625291594,3.117113660638984
2017-09-11,1.5190109468887083,28.451088903861656,3.124695266958136
2017-09-12,1.5122964261696756,28.105979362056924,3.1065468741549163
2017-09-13,1.5064753164107578,26.418276827790493,3.0631641389544173
2017-09-14,1.511272086917242,21.83727256597174,2.9755529025465877
2017-09-15,1.5111005266852218,21.72822467665213,2.972601316737089
2017-09-18,1.524284609623146,21.72822467665213,2.9938683586840042
2017-09-19,1.537782942487289,21.773651971730366,3.016735085716226
2017-09-20,1.5351146576344772,21.59893160604484,3.008085459544601
2017-09-21,1.5328943907434116,21.434694462300445,3.0004007250099454
2017-09-22,1.5341980701172768,21.53253786708434,3.004958437270934
2017-09-25,1.5083013480511325,21.53253786708434,2.963365874036393
2017-09-26,1.5128502073817174,21.292192346846267,2.964740487781757
2017-09-27,1.5304204918360238,21.091616229237516,2.9879480964030645
2017-09-28,1.5365446635407498,20.711123099843324,2.9880500775289645
2017-09-29,1.5488896035289048,20.160500244123764,2.993436360959482
2017-10-02,1.545027433799434,20.571003289661636,2.9982870380015356
2017-10-03,1.558075382264185,20.220305099760807,3.0098494198145036
2017-10-04,1.5634966220198852,20.126655890522716,3.015927768967135
2017-10-05,1.5711968527291926,20.399452729283293,3.0354656320384756
2017-10-06,1.577934919238035,21.16970987964459,3.066770793153196
2017-10-09,1.5795755182684863,20.928895119424617,3.0631059569109866
2017-10-10,1.584045473009801,21.00102601342718,3.0721140573762558
2017-10-11,1.5897621656730485,21.296962957513365,3.0889977586974537
2017-10-12,1.593044410504787,21.824410792433287,3.1079979508670506
2017-10-13,1.600210093764674,23.901951895921002,3.1727166296555525
2017-10-16,1.6091297209514752,23.85989544526659,3.186213339175838
2017-10-17,1.583758356576625,22.716129712704234,3.117526021711536
2017-10-18,1.5972719996617637,22.55037561747367,3.135244013397281
2017-10-19,1.5851974045004018,22.304853655824317,3.1096648527683928
2017-10-20,1.5881288631959356,22.28199995428232,3.1138068410209736
2017-10-23,1.5769011378658917,21.18952924485726,3.0682752183358075
2017-10-24,1.5736516960733251,21.56666169177511,3.0729203323466594
2017-10-25,1.5627125162500255,21.72726666889483,3.0595231523745463
2017-10-26,1.560191018996414,21.791489674627506,3.0571029320216225
2017-10-27,1.5985115451736955,21.75149912160035,3.1176642889240154
2017-10-30,1.6082904159775635,22.618124938854237,3.155662129787978
2017-10-31,1.643512059644858,22.670563246449024,3.2136485516473425
2017-11-01,1.6435136468264555,22.022578730062616,3.1971172765878744
2017-11-02,1.638262191238713,21.93644253622497,3.1864896034507364
2017-11-03,1.6455837629092724,23.22014094760492,3.2317316595960266
2017-11-06,1.6522884737646928,22.637743310686577,3.227938567489789
2017-11-07,1.654010548547638,22.427661495851513,3.2253052325194984
2017-11-08,1.7196716024814322,23.594735789614663,3.3605072531981963
2017-11-09,1.691818738794061,24.15016975828118,3.330115092270636
2017-11-10,1.7136983087083713,22.393516311164543,3.3218288767838784
2017-11-13,1.7253135149531886,23.455956582188,3.368659299738
2017-11-14,1.7363683619720929,24.707341837465403,3.4187080750002314
2017-11-15,1.7142851314807668,25.0128639389011,3.3906644438692775
2017-11-16,1.7276625332172535,25.350885919375536,3.420608642332956
2017-11-17,1.7232057666717198,25.337622003166082,3.4130508340128025
2017-11-20,1.7342304992586728,27.89073392657716,3.4928604570348556
2017-11-21,1.764766883651934,27.357538849255032,3.5312731002394018
2017-11-22,1.7589801373224707,28.679513892859525,3.552493125818463
2017-11-24,1.7742864038586108,33.98505078226491,3.6961359706255887
2017-11-27,1.7685144412484128,35.48191423375464,3.7155794956812787
2017-11-28,1.7585453968678997,35.0729348959532,3.6906960298482203
2017-11-29,1.6828191007467088,32.691308671159966,3.5152637909117233
2017-11-30,1.690836070459864,33.217318600054476,3.539177170108891
2017-12-01,1.6697461716025876,36.673379813825335,3.5692601873874423
2017-12-04,1.63816289714583,39.32939512158243,3.5604295566751665
2017-12-05,1.6509842418930838,39.20376534595559,3.5812327480656405
2017-12-06,1.6511106906769062,45.45923298402201,3.6843154207138618
2017-12-07,1.6780085045835582,55.57451204248533,3.8810975844706337
2017-12-08,1.6998943353267426,53.95240787687211,3.9022155020009355
2017-12-11,1.7071116473537145,58.06310825765415,3.9693177254082848
2017-12-12,1.691467804025884,63.281179153264276,4.003699929318774
2017-12-13,1.6961252797984314,61.37349185481244,3.991014457054636
2017-12-14,1.6900064131914012,61.92942582361413,3.985715515362151
2017-12-15,1.702840221651393,65.95709805470828,4.057193738461827
2017-12-18,1.7295934096094956,73.57461307068154,4.193805574874521
2017-12-19,1.7194722024291005,68.62651246334866,4.1229136048778265
2017-12-20,1.7223930427665028,64.23083973618095,4.081121863456212
2017-12-21,1.73331819306929,60.83029924339621,4.06345720668056
2017-12-22,1.7370140655373192,50.74133873953487,3.949252488642058
2017-12-26,1.7379213741004735,50.74133873953487,3.9509440214575466
2017-12-27,1.7402674325734562,50.93301990747595,3.9580039892438186
2017-12-28,1.7417599276091364,51.19137278600524,3.964401249540229
2017-12-29,1.7379667169943809,51.52473133894626,3.961968543954019
2018-01-02,1.7459058956776303,51.52473133894626,3.976809401513739
2018-01-03,1.752769945781297,51.38886908291867,3.9877424835200905
2018-01-04,1.74932840498835,51.65235951885096,3.9850023851334817
2018-01-05,1.7538143711523415,51.59883802405221,3.9926388011048504
2018-01-08,1.775484127087931,56.006633969092505,4.0944835249663
2018-01-09,1.7805507486322918,60.255681358988646,4.15997901765931
2018-01-10,1.7670598080719082,60.40060803587229,4.13593404702284
2018-01-11,1.81187654947396,60.598674494279926,4.224390770245314
2018-01-12,1.8062755443430016,61.33296965715704,4.222896512639434
2018-01-16,1.7701896920119,61.33296965715704,4.153717038465438
2018-01-17,1.799483007669509,60.8362097393551,4.204025070390647
2018-01-18,1.7871714343337204,60.70116820830214,4.178759833885543
2018-01-19,1.8185666108301872,60.97125127040805,4.242301222137056
2018-01-22,1.8403535100763715,60.97125127040805,4.283976793861265
2018-01-23,1.846393583626987,61.274542926944626,4.299341858491417
2018-01-24,1.832968008572592,62.02073668509017,4.283131615414751
2018-01-25,1.8306610864190864,61.606719503151346,4.273564759117734
2018-01-26,1.845944670469504,61.65486103593493,4.303422304825948
2018-01-29,1.806032659345483,61.65486103593493,4.227124375558399
2018-01-30,1.8062749245935288,61.388585625100504,4.224303241232897
2018-01-31,1.8356025240635483,61.80010216911735,4.285642499061342
2018-02-01,1.819594666726969,62.003439755572735,4.257533902142166
2018-02-02,1.7857556742949396,61.19008940975122,4.182555560840773
2018-02-05,1.7287568833755742,61.19008940975122,4.073084538041196
2018-02-06,1.7367143450711822,60.547813197021604,4.080762723547004
2018-02-07,1.7678811610586125,60.262893674081404,4.1373570766674534
2018-02-08,1.6868435032801024,60.354647418757054,3.982976540989478
2018-02-09,1.7152235330027843,60.25323538516816,4.03672087852459
2018-02-12,1.7584277566098656,60.25323538516816,4.120098221627654
2018-02-13,1.805400460671677,60.59446372626626,4.214547189585524
2018-02-14,1.8616883201756187,61.627760815506996,4.335230847940745
2018-02-15,1.883262685033924,61.69985131010519,4.377339867414628
2018-02-16,1.827110348476654,61.49799792523025,4.26773818508085
2018-02-20,1.843016280476606,61.49799792523025,4.298203520579669
2018-02-21,1.7975223296630138,61.21545008938873,4.207647709148585
2018-02-22,1.8033801691183493,61.52722701169661,4.222748995170566
2018-02-23,1.8440217322105616,61.44928278111964,4.299821590794874
2018-02-26,1.8823724542482136,61.44928278111964,4.373149921477159
2018-02-27,1.8505773764764224,60.80781933097272,4.304362062996325
2018-02-28,1.8796841727664104,60.744644900276434,4.359072054668661
2018-03-01,1.8543262875444475,60.60857689569981,4.309093495143231
2018-03-02,1.877875022427712,60.93416819236529,4.358132838004564
2018-03-05,1.92558046622293,60.93416819236529,4.448918145925177
2018-03-06,1.9406570404401289,61.59131092331027,4.486117764776802
2018-03-07,1.949765836597929,61.197025284743276,4.49821462754476
2018-03-08,1.963675427495905,61.0509935667555,4.522596470520405
2018-03-09,1.9933792998584925,61.10940625395062,4.579473058221536
2018-03-12,1.9964153474198136,61.10940625395062,4.585192425513782
2018-03-13,1.9770615351070229,61.226231628340834,4.550321132106181
2018-03-14,1.9899301335498247,61.187289836877426,4.574086799360984
2018-03-15,1.985231352459184,60.79787192224336,4.559990223794254
2018-03-16,1.9857886897998127,60.651840204255585,4.559068478155472
2018-03-19,1.9652262142960215,60.651840204255585,4.520357661544096
2018-03-20,1.9980768206584243,60.37983707688806,4.578669518090029
2018-03-21,1.9958670288270752,61.43384919543722,4.588904025460544
2018-03-22,1.945994363534979,61.190989260287644,4.4916114117564785
2018-03-23,1.9089039103113357,61.982712648875264,4.431872194404382
2018-03-26,1.970668850369742,61.982712648875264,4.54945912035876
2018-03-27,1.9120064752887265,61.600998094832455,4.433365719753959
2018-03-28,1.873476110277144,60.75059605038266,4.3490902138549945
2018-03-29,1.916177221950701,60.77958702917073,4.430747461066078
2018-04-02,1.86908020361765,60.77958702917073,4.3414480510479265
2018-04-03,1.878379973474109,60.321089437248645,4.353266040052952
2018-04-04,1.8947467756218792,60.392729685986474,4.385300180069207
2018-04-05,1.9103373675863424,60.08228860812257,4.410831219968611
2018-04-06,1.872064003179284,60.36407358649135,4.342091071593679
2018-04-09,1.8802710707546448,60.36407358649135,4.357700251900328
2018-04-10,1.9218973086691005,60.506868272471074,4.438663306628168
2018-04-11,1.9155858430132533,60.97809073620414,4.432932833804085
2018-04-12,1.9342781543569068,60.26887712917156,4.459122854465712
2018-04-13,1.928839215426032,60.66394242704877,4.454102662011279
2018-04-16,1.943830628179088,60.66394242704877,4.482489734687773
2018-04-17,1.993681236927592,60.72097974657588,4.5775122036978155
2018-04-18,1.99877418107546,60.768510846181805,4.587745805939042
2018-04-19,1.982566547528415,60.64968309716698,4.555626171364299
2018-04-20,1.9701812596554669,60.18863143098945,4.526055788363766
2018-04-23,1.9522641576348916,60.18863143098945,4.492304112781089
2018-04-24,1.9195508449508296,60.48090228891735,4.434504561766767
2018-04-25,1.9069969007013248,60.0880135946536,4.405537805667535
2018-04-26,1.9400568047111693,59.87719527090233,4.46538298313726
2018-04-27,1.9426327210732344,60.13113552451182,4.473653500801682
2018-04-30,1.933957306923607,60.13113552451182,4.4572711691867
2018-05-01,1.888119501061408,59.706419261075176,4.3649760169277805
2018-05-02,1.872339740986668,59.67746133402269,4.334681491590953
2018-05-03,1.8920059495317487,59.98151956807392,4.37599106387542
2018-05-04,1.9186840292441456,60.107003918634746,4.428235644631782
2018-05-07,1.9355038765830896,60.107003918634746,4.460067588838558
2018-05-08,1.942379063329432,60.116654236354684,4.473187576804964
2018-05-09,2.0013274480674137,59.99120010599549,4.582826198294401
2018-05-10,2.022525868351979,60.40133860909287,4.62827034372467
2018-05-11,2.034559586886647,60.314485749613425,4.649653169648895
2018-05-14,2.020668985255033,60.314485749613425,4.6236225171857
2018-05-15,2.0076245672854154,59.340655591715425,4.585709907405063
2018-05-16,2.0160981736169434,59.24860199470019,4.60030051319841
2018-05-17,2.037971475422425,59.282516477811065,4.6417008222129414
2018-05-18,2.0420120178698773,59.30674110860454,4.649588509310375
2018-05-21,2.0550443324319434,59.30674110860454,4.6739212838464335
2018-05-22,2.044030484300915,59.27284600836285,4.652899858704399
2018-05-23,2.052802289681974,59.33579405166885,4.670162722517957
2018-05-24,2.083611972943784,59.84422055529421,4.734841690224336
2018-05-25,2.091084978079425,59.6602185825536,4.746146307707969
2018-05-29,2.0914992903855083,59.6602185825536,4.746917408457457
2018-05-30,2.1163000002928456,59.74739156205567,4.79432228640499
2018-05-31,2.100009081750477,59.61663209280257,4.762170804173477
2018-06-01,2.152145274580637,59.32121255115667,4.85487072656218
2018-06-04,2.16631479062378,59.32121255115667,4.881081205453698
2018-06-05,2.1604673075683083,59.553901788915546,4.873723700404252
2018-06-06,2.1603562278935384,59.58783563608873,4.87401809323918
2018-06-07,2.1366067505557584,59.558749481368864,4.8296529253452345
2018-06-08,2.1434958301755493,59.63146486816852,4.843483580313354
2018-06-11,2.149908842658227,59.63146486816852,4.855366170698087
2018-06-12,2.179636368542342,59.43306431151876,4.907510573286368
2018-06-13,2.187744398353757,59.61210871630025,4.9251411737885205
2018-06-14,2.1980129899310863,59.704050437674525,4.945464497105937
2018-06-15,2.1966240823979097,58.716886692392826,4.928183447346862
2018-06-18,2.21018284054437,58.716886692392826,4.953127378062872
2018-06-19,2.216839100366685,58.56659163108788,4.963077225186582
2018-06-20,2.2336306315441337,58.304787330750244,4.989910028215373
2018-06-21,2.213766707824965,58.2029745472856,4.951953431924778
2018-06-22,2.2036749204669674,58.34357315302248,4.935595772488432
2018-06-25,2.158172661653848,58.34357315302248,4.85202799286553
2018-06-26,2.1778118459602784,58.03698835790693,4.883644107786131
2018-06-27,2.1545805346347016,57.7060714361949,4.835913850830995
2018-06-28,2.173303859021463,57.53088012470029,4.867730976698089
2018-06-29,2.1693611733535274,57.74013641342995,4.863676710055379
2018-07-02,2.1743200356431243,57.74013641342995,4.872793222660323
2018-07-03,2.164076370509564,58.32510799807138,4.862854733474683
2018-07-05,2.1952607800344413,58.32510799807138,4.920315324763808
2018-07-06,2.2309855010669035,58.23202298740667,4.984560127021597
2018-07-09,2.241434149853204,58.23202298740667,5.003702865887072
2018-07-10,2.240523590133568,58.12450267639342,5.00037304775612
2018-07-11,2.2350803310674325,57.494042670906595,4.980648751520944
2018-07-12,2.2550762612758555,57.733519727254304,5.0209212600230435
2018-07-13,2.248711443173965,57.479380810313884,5.005322520663324
2018-07-16,2.255107747798632,57.479380810313884,5.016997102344724
2018-07-17,2.262911879812729,56.85837856761632,5.021477412273461
2018-07-18,2.25560543339614,56.873047911932005,5.008415742960421
2018-07-19,2.255064269858506,56.628558840003826,5.003554934787336
2018-07-20,2.262209688101015,56.99529244789609,5.02238812691235
2018-07-23,2.254264855361434,56.99529244789609,5.0079245394996565
2018-07-24,2.2277360295063557,57.01494599701606,4.959908945827465
2018-07-25,2.2621757348576144,57.32940278293549,5.027708711581741
2018-07-26,2.284228332905595,56.8822845404563,5.0608405574836635
2018-07-27,2.249726747686976,56.911764864136245,4.998631657022852
2018-07-30,2.211018249723517,56.911764864136245,4.928106910280962
2018-07-31,2.20776215420939,57.07908003969877,4.924763659066753
2018-08-01,2.1990144324219623,56.660792100792456,4.902266697246704
2018-08-02,2.2410174215506355,56.355687957119606,4.974297767704501
2018-08-03,2.2351042306868605,56.55252934013435,4.966662437839245
2018-08-06,2.2499164739748894,56.55252934013435,4.993652355045776
2018-08-07,2.255325238103404,56.68113650910518,5.00554028677203
2018-08-08,2.235210865256187,56.839422255530806,4.971449549361835
2018-08-09,2.232382223137966,56.75533295274219,4.964966783921977
2018-08-10,2.2380926361496187,56.73060080486319,4.974991618772433
2018-08-13,2.237602534962692,56.73060080486319,4.974098284693449
2018-08-14,2.2617786358446104,56.78584483893308,5.0190389918173235
2018-08-15,2.228980605050204,55.841674074829484,4.944337379109893
2018-08-16,2.241132170376511,55.796474410590484,4.965719836324982
2018-08-17,2.257222318150876,56.31375945688129,5.003240491088582
2018-08-20,2.26739096148578,56.31375945688129,5.021722701495634
2018-08-21,2.277052034213521,56.47866797246183,5.041915191350624
2018-08-22,2.280928989588677,56.60359866608345,5.0509619420928615
2018-08-23,2.290417062500084,56.06889529738292,5.059602245484371
2018-08-24,2.314855882036085,57.04835193537642,5.119780192767826
2018-08-27,2.333713733815353,57.04835193537642,5.153980769377734
2018-08-28,2.3443430066877267,56.59531065549866,5.165862639093733
2018-08-29,2.361723219603615,56.85419138685737,5.201520433932758
2018-08-30,2.355875492846124,56.57539675308644,5.186368317836624
2018-08-31,2.3724522936270045,56.51067657024676,5.215224784722311
2018-09-04,2.4337863343161588,56.51067657024676,5.325782988234756
2018-09-05,2.375980841795395,56.70583431276332,5.225368495628319
2018-09-06,2.385936085817504,56.8159232957214,5.245147628098392
2018-09-07,2.389911802195416,56.66079791064412,5.2497367122710195
2018-09-10,2.440559818394766,56.66079791064412,5.340965507759189
2018-09-11,2.4636600284823627,56.69585098933386,5.383013653967591
2018-09-12,2.48666689958906,57.17157134298046,5.432364573267628
2018-09-13,2.5023764895816694,56.96626045351193,5.456994746980806
2018-09-14,2.543219260534063,56.595699335934576,5.5236400432087915
2018-09-17,2.496217340525646,56.595699335934576,5.439931262363223
2018-09-18,2.530163394938224,56.511012522387276,5.4991277011450554
2018-09-19,2.4789189067598496,56.730201922156766,5.411638523455444
2018-09-20,2.488952935612685,56.924483435588805,5.432936504950533
2018-09-21,2.4900204826932506,56.53592040872472,5.428172040450996
2018-09-24,2.5340811874572884,56.53592040872472,5.506933902701905
2018-09-25,2.591895545417544,56.62560460431449,5.611530458173072
2018-09-26,2.5875683962023577,56.32665728568194,5.598515806663592
2018-09-27,2.6239979386019407,55.828411754627695,5.654233916493201
2018-09-28,2.616454303557236,56.18216608167621,5.647353700172923
2018-10-01,2.576858144973298,56.18216608167621,5.577272949992097
2018-10-02,2.537788642704557,56.83097851754882,5.519526578726739
2018-10-03,2.537046752011067,56.606389597439076,5.514277209737955
2018-10-04,2.507062498826032,56.63633478678704,5.46136219240516
2018-10-05,2.497762282692008,56.796042463309526,5.44752146678149
2018-10-08,2.4722606094208524,56.796042463309526,5.4019145853309185
2018-10-09,2.45755077747706,56.82632291957217,5.376077256193464
2018-10-10,2.36067329882612,56.967631715464535,5.204703644684724
2018-10-11,2.350374612257998,58.4311871014926,5.210153194635601
2018-10-12,2.40008962248672,58.15361625241832,5.296066174218119
2018-10-15,2.3953445214796125,58.15361625241832,5.287480285451607
2018-10-16,2.461987755091132,58.0533513968107,5.406468054608963
2018-10-17,2.463379741082348,58.04833815403032,5.4088905668073775
2018-10-18,2.4321806517992486,58.113510310175265,5.353810005306518
2018-10-19,2.3840700548673075,58.15862949519869,5.267717826904678
2018-10-22,2.4095055980378106,58.15862949519869,5.313802696104149
2018-10-23,2.3942119791458243,58.500413853134354,5.291766947580461
2018-10-24,2.321086972065297,58.63612234819704,5.16144546181837
2018-10-25,2.327004058609104,58.505440093692236,5.170164376038625
2018-10-26,2.266928548321192,58.691410994333694,5.063671866019743
2018-10-29,2.238497639868068,58.691410994333694,5.011596502232831
2018-10-30,2.2776402495263963,58.434058921363956,5.0795003163363885
2018-10-31,2.331807938424621,58.1060611813045,5.173426285108599
2018-11-01,2.3421202565942587,58.852886804824514,5.204156013548094
2018-11-02,2.3371738791170897,58.8629790429802,5.195304212753377
2018-11-05,2.339654525371506,58.8629790429802,5.199825880517116
2018-11-06,2.3357123506502555,58.696056441930246,5.189987338520495
2018-11-07,2.3412477037265518,58.690998181292365,5.1999925337490716
2018-11-08,2.341507534241063,58.56454166534543,5.1984490327666935
2018-11-09,2.333266037471949,57.906967782421354,5.172938887006755
2018-11-12,2.327960935355343,57.906967782421354,5.163294365443334
2018-11-13,2.326327000393744,57.92734679624589,5.160649778976054
2018-11-14,2.33338426573341,58.4062536211225,5.181167081952666
2018-11-15,2.3359045166972345,58.472485416052244,5.186813445819802
2018-11-16,2.3478784328048925,58.90553945982366,5.215529955269366
2018-11-19,2.348421942356416,58.90553945982366,5.216519975047229
2018-11-20,2.341310313244677,58.90553945982366,5.2035664581298136
2018-11-21,2.3412780691082133,59.00229793217921,5.205046226551117
2018-11-23,2.341854897068211,59.00229793217921,5.206097780962214
2018-11-26,2.3422000224326305,59.00229793217921,5.206726914835882
2018-11-27,2.339277034426533,58.6502434045659,5.195806556701258
2018-11-28,2.3482113551602186,58.869639704382884,5.2155772977963535
2018-11-29,2.354676427724135,59.05332032748548,5.230281253876803
2018-11-30,2.357403311826657,58.951275536872934,5.233621190103813
2018-12-03,2.362537823377392,58.951275536872934,5.242968386835368
2018-12-04,2.360319355029031,59.31082717016201,5.244687284026569
2018-12-06,2.3610933890861148,59.31082717016201,5.246097620549765
2018-12-07,2.3613951560741904,59.79183524436087,5.254305635449572
2018-12-10,2.3596736721356844,59.79183524436087,5.251164667601115
2018-12-11,2.3601282586570647,59.7207028774828,5.2508697168058305
2018-12-12,2.36078667289778,59.847724961193634,5.254081185530378
2018-12-13,2.3625689572631794,59.71562199413437,5.255246250088429
2018-12-14,2.348892802724371,59.476820476758014,5.226518270811017
2018-12-17,2.3404981050691527,59.476820476758014,5.211201465671984
2018-12-18,2.339985286301749,59.61810757045015,5.212493438415398
2018-12-19,2.330093195952039,59.254797900956085,5.188706790086183
2018-12-20,2.3365090487158136,60.168118042323115,5.214817753704212
2018-12-21,2.32797294441174,59.90572772546629,5.195101961101665
2018-12-24,2.3204514122316824,59.90572772546629,5.181338225628801
2018-12-26,2.339556919060182,59.90572772546629,5.216320003618005
2018-12-27,2.3546750383437787,60.3613036257686,5.251100778642881
2018-12-28,2.360261890088167,60.60661372593138,5.265158549918385
2018-12-31,2.36883433410688,60.60661372593138,5.280839406025439
