,StockV11b,CryptoV5D,HybridV6_w20,HybridV6_w25
2019-02-28,2.74324466848385,46.476282897494755,6.227126809630681,7.559085237223346
2019-03-01,2.7304499367345163,45.68537268768982,6.182697692901102,7.5004838780065235
2019-03-04,2.7165180734869407,45.68537268768982,6.157460387473964,7.471780994388374
2019-03-05,2.7142916022422856,45.74550480047388,6.155043957725392,7.4696466951843865
2019-03-06,2.695782020912784,45.70416397293484,6.120352982656815,7.42975574285496
2019-03-07,2.6935400809052625,45.66658140244481,6.115274448096536,7.423594166760991
2019-03-08,2.713836964534173,46.16642958996231,6.165526317174744,7.485862867831102
2019-03-11,2.731026954558718,46.16642958996231,6.196769265744868,7.521425590381722
2019-03-12,2.751421249989716,46.4459056853204,6.241292036602781,7.574934048488554
2019-03-13,2.76703087636896,46.77070222857439,6.278348072652718,7.620408070823224
2019-03-14,2.763732931131064,46.230633557814855,6.2578622703896825,7.591597647145639
2019-03-15,2.7540139276754934,46.442128981329084,6.245982723218045,7.580257554417969
2019-03-18,2.780476295656685,46.442128981329084,6.293995114605033,7.6348846106162265
2019-03-19,2.773565282135201,46.57046386310453,6.284958357598999,7.625926368175717
2019-03-20,2.781531970927457,46.872428290811484,6.3075508831663685,7.6547163845693635
2019-03-21,2.801758968057732,46.68370052349464,6.33916577953101,7.688759318686621
2019-03-22,2.785071078456259,46.793162628538404,6.311932577845858,7.658919443867534
2019-03-25,2.796593963584492,46.793162628538404,6.3328244465221815,7.682685313697773
2019-03-26,2.7938955822236617,46.56091990655879,6.321649922148465,7.667593023188527
2019-03-27,2.7949791206399084,46.31743963351565,6.31699972921702,7.6597992725093995
2019-03-28,2.800161007023445,45.6619158214764,6.308488383424884,7.643348214270225
2019-03-29,2.812799943537647,45.703120175376,6.33240634137413,7.670947041586192
2019-04-01,2.806493497725311,45.703120175376,6.321048270198021,7.658048040728112
2019-04-02,2.809050072492088,45.87234920589455,6.330335898611796,7.67036914872655
2019-04-03,2.809831712835264,45.80465759368713,6.329876797090131,7.66914020586469
2019-04-04,2.795662057802789,45.9212375924888,6.307562234965635,7.645014057802557
2019-04-05,2.812832083674225,45.87234920589455,6.33721036962158,7.678194159671352
2019-04-08,2.826761055749552,45.87234920589455,6.3623155514875736,7.706710619823667
2019-04-09,2.8123913658516257,46.111989263781844,6.343088984452439,7.6873932149234
2019-04-10,2.827401707025253,46.25427554815242,6.374087068223854,7.72409536106622
2019-04-11,2.8045324503928746,45.662664155243164,6.3165365098666735,7.652539878284205
2019-04-12,2.800924712028501,45.617731644389295,6.308792950943113,7.643274189099819
2019-04-15,2.7957354669941425,45.617731644389295,6.299442361160279,7.632653726205451
2019-04-16,2.783755284874806,45.20882270119535,6.266553643229633,7.591018926830465
2019-04-17,2.758732583589223,45.122539162723236,6.219098445198452,7.5362211765133145
2019-04-18,2.760865160484724,45.15630228647319,6.223875166986969,7.542000209746878
2019-04-22,2.75515694510622,45.15630228647319,6.213580649036414,7.530305136170449
2019-04-23,2.780903034212302,45.062515831612195,6.257450806052325,7.57917143652142
2019-04-24,2.785888830973908,45.19381686841759,6.270072374266882,7.594883744795067
2019-04-25,2.7751500111260152,45.231331450361985,6.251777813412314,7.574502729666239
2019-04-26,2.8005310506534165,45.53144810591718,6.305816248137632,7.639023533379308
